host_listings_count,review_scores_rating,neighbourhood_cleansed,property_type,accommodates,room_type,bedrooms,beds,price,minimum_nights,bathrooms_text,maximum_nights,number_of_reviews,latitude,longitude
1.0,4.620987361262592,Tijuca,Shared room in residential home,7,Shared room,1.0,7.0,60.0,1,1.0,1125,0,-22.91841,-43.22029
7.0,4.67,Brás de Pina,Shared room in residential home,1,Shared room,1.0,2.0,70.0,1,1.0,90,3,-22.82718,-43.28319
7.0,5.0,Brás de Pina,Shared room in residential home,4,Shared room,1.0,4.0,70.0,1,3.0,90,3,-22.82633,-43.283798
1.0,4.620987361262592,Madureira,Entire rental unit,4,Entire home/apt,2.0,2.0,294.0,2,1.0,25,0,-22.86248,-43.33265
1.0,4.620987361262592,Guadalupe,Entire residential home,6,Entire home/apt,1.0,3.0,246.0,15,1.0,40,0,-22.84297,-43.37688
1.0,4.24,Botafogo,Room in hostel,1,Hotel room,1.0,6.0,177.0,1,4.0,1125,29,-22.95415,-43.19323
1.0,5.0,Santa Teresa,Entire rental unit,6,Entire home/apt,1.0,2.0,350.0,4,1.0,30,6,-22.91323,-43.1916
1.0,4.87,Copacabana,Entire rental unit,2,Entire home/apt,0.0,1.0,517.0,3,1.0,1125,167,-22.98221,-43.19003
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,6,Entire home/apt,2.0,3.0,2000.0,3,3.0,30,0,-23.0108,-43.36658
1.0,4.67,Copacabana,Entire rental unit,4,Entire home/apt,2.0,4.0,300.0,2,1.0,30,8,-22.96815,-43.18446
2.0,4.620987361262592,Laranjeiras,Private room in rental unit,2,Private room,1.0,1.0,214.0,4,1.0,23,0,-22.93076,-43.1828
1.0,4.620987361262592,Jacarepaguá,Entire rental unit,4,Entire home/apt,2.0,2.0,1419.0,4,2.0,28,0,-22.97136,-43.35777
1.0,4.620987361262592,Taquara,Entire rental unit,2,Entire home/apt,1.0,1.0,350.0,3,1.0,15,0,-22.92741,-43.37516
1.0,4.98,Ipanema,Entire rental unit,6,Entire home/apt,3.0,3.0,686.0,2,2.0,1125,176,-22.98447,-43.19514
1.0,4.620987361262592,Vargem Pequena,Entire condominium (condo),10,Entire home/apt,3.0,5.0,1200.0,7,3.0,30,0,-22.98336,-43.45351
2.0,4.79,Centro,Entire rental unit,3,Entire home/apt,1.0,2.0,239.0,5,1.0,1125,47,-22.91164,-43.18788
1.0,4.620987361262592,Maracanã,Entire rental unit,6,Entire home/apt,2.0,4.0,1135.0,1,2.0,1125,0,-22.91246,-43.21769
1.0,4.620987361262592,Recreio dos Bandeirantes,Entire condominium (condo),2,Entire home/apt,2.0,1.0,500.0,1,1.0,1125,0,-23.00796,-43.44044
1.0,4.85,Centro,Entire rental unit,2,Entire home/apt,0.0,2.0,143.0,2,1.0,90,20,-22.9096,-43.17508
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,4,Entire home/apt,2.0,2.0,400.0,30,1.0,1125,0,-23.00768,-43.4315
1.0,4.6,Botafogo,Entire rental unit,3,Entire home/apt,1.0,1.0,851.0,4,1.0,15,6,-22.94871,-43.18214
1.0,4.620987361262592,Santa Teresa,Entire rental unit,4,Entire home/apt,1.0,2.0,700.0,2,1.0,20,0,-22.91622,-43.17862
1.0,4.620987361262592,Vargem Pequena,Shared room in residential home,4,Shared room,1.0,4.0,522.0,10,2.0,30,0,-22.98641,-43.45498
1.0,4.620987361262592,Maracanã,Shared room in residential home,1,Shared room,1.0,1.0,150.0,1,5.0,1125,0,-22.91381,-43.23442
1.0,4.620987361262592,Camorim,Entire rental unit,6,Entire home/apt,3.0,5.0,1200.0,7,2.0,121,0,-22.97051,-43.42738
1.0,4.71,Copacabana,Entire serviced apartment,3,Entire home/apt,1.0,2.0,579.0,3,1.0,1125,43,-22.97509,-43.18838
4.0,5.0,Itanhangá,Private room in residential home,2,Private room,1.0,1.0,150.0,2,1.0,30,3,-23.00051,-43.30882
0.0,4.67,Camorim,Private room in rental unit,3,Private room,1.0,1.0,300.0,1,1.0,18,3,-22.97737,-43.41741
4.0,5.0,Jacarepaguá,Private room in residential home,2,Private room,1.0,1.0,400.0,1,1.0,1125,2,-22.9612,-43.33152
2.0,4.52,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,846.0,2,1.0,1125,28,-22.98253,-43.19132
1.0,5.0,Ipanema,Entire rental unit,3,Entire home/apt,2.0,2.0,823.0,3,2.0,90,5,-22.98117,-43.20275
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,6,Entire home/apt,3.0,3.0,990.0,4,3.0,1125,0,-23.00562,-43.34696
2.0,4.620987361262592,Jacarepaguá,Entire rental unit,6,Entire home/apt,2.0,3.0,653.0,7,1.0,60,0,-22.97262,-43.41487
1.0,4.620987361262592,Tijuca,Entire rental unit,5,Entire home/apt,2.0,2.0,500.0,1,2.0,1125,0,-22.92238,-43.22127
1.0,4.620987361262592,Jacarepaguá,Entire rental unit,5,Entire home/apt,2.0,2.0,500.0,5,1.0,1125,0,-22.9717,-43.41262
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,8,Entire home/apt,3.0,4.0,1702.0,15,2.0,30,0,-22.98675,-43.35826
1.0,4.620987361262592,Ipanema,Entire rental unit,5,Entire home/apt,2.0,3.0,1100.0,5,1.0,1125,0,-22.981,-43.20691
1.0,5.0,São Francisco Xavier,Private room in rental unit,2,Private room,1.0,1.0,80.0,2,1.0,30,45,-22.90766,-43.23766
1.0,5.0,Botafogo,Entire rental unit,2,Entire home/apt,2.0,1.0,386.0,6,2.0,1125,1,-22.9512,-43.18938
1.0,4.620987361262592,Jacarepaguá,Entire residential home,4,Entire home/apt,1.0,1.0,2000.0,1,1.0,1125,0,-22.96617,-43.39543
1.0,4.620987361262592,Anil,Entire residential home,4,Entire home/apt,2.0,2.0,2838.0,1,3.0,1125,0,-22.95038,-43.33451
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,3,Entire home/apt,1.0,2.0,1419.0,5,2.0,30,0,-23.00824,-43.32408
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,4,Entire home/apt,2.0,3.0,500.0,7,3.0,13,0,-23.00384,-43.32923
1.0,4.620987361262592,Tijuca,Private room in rental unit,1,Private room,1.0,1.0,454.0,1,1.0,1125,0,-22.93266,-43.24264
1.0,4.620987361262592,Ipanema,Entire rental unit,2,Entire home/apt,1.0,1.0,1050.0,3,1.0,10,0,-22.98461,-43.20386
2.0,4.620987361262592,Leme,Entire rental unit,4,Entire home/apt,1.0,2.0,1100.0,4,1.0,1125,0,-22.96416,-43.17015
1.0,4.98,Barra da Tijuca,Entire condominium (condo),5,Entire home/apt,3.0,5.0,536.0,2,2.0,30,50,-22.97387,-43.38923
1.0,4.620987361262592,Recreio dos Bandeirantes,Entire rental unit,6,Entire home/apt,3.0,6.0,1500.0,1,2.0,1125,0,-23.00977,-43.45328
1.0,4.620987361262592,Flamengo,Entire rental unit,4,Entire home/apt,2.0,2.0,300.0,15,1.0,30,0,-22.92703,-43.17576
2.0,5.0,Tijuca,Private room in rental unit,2,Private room,1.0,1.0,230.0,1,2.0,1125,2,-22.92829,-43.23577
1.0,4.620987361262592,Guadalupe,Entire rental unit,4,Entire home/apt,2.0,2.0,400.0,1,2.0,1125,0,-22.84342,-43.37288
1.0,4.75,Laranjeiras,Entire residential home,10,Entire home/apt,4.0,8.0,1200.0,4,2.0,1125,4,-22.93346,-43.18144
2.0,4.620987361262592,Vila Isabel,Entire rental unit,4,Entire home/apt,2.0,3.0,800.0,10,2.0,1125,0,-22.92253,-43.23964
1.0,4.620987361262592,Jacarepaguá,Entire rental unit,4,Entire home/apt,2.0,1.0,450.0,10,1.0,30,0,-22.96309,-43.41028
1.0,0.0,Jacarepaguá,Entire rental unit,4,Entire home/apt,2.0,3.0,1000.0,3,1.0,1125,1,-22.96798,-43.41122
11.0,5.0,Copacabana,Shared room in rental unit,7,Shared room,1.0,6.0,121.0,1,1.0,1125,2,-22.98063,-43.19289
1.0,4.620987361262592,Guadalupe,Entire residential home,3,Entire home/apt,2.0,3.0,264.0,1,1.0,1125,0,-22.84307,-43.3666
1.0,5.0,Copacabana,Entire rental unit,4,Entire home/apt,2.0,2.0,1299.0,2,3.0,7,9,-22.97519,-43.19321
1.0,5.0,Centro,Entire rental unit,2,Entire home/apt,1.0,1.0,120.0,1,1.0,30,7,-22.91595,-43.18832
1.0,4.620987361262592,Jacarepaguá,Entire rental unit,2,Entire home/apt,2.0,1.0,1788.0,10,2.0,60,0,-22.97207,-43.39043
1.0,4.620987361262592,Andaraí,Private room in rental unit,2,Private room,1.0,1.0,320.0,2,1.0,31,0,-22.92491,-43.24412
1.0,4.620987361262592,Curicica,Entire rental unit,5,Entire home/apt,2.0,3.0,700.0,5,1.0,30,0,-22.96225,-43.40289
1.0,4.620987361262592,Recreio dos Bandeirantes,Entire rental unit,6,Entire home/apt,3.0,5.0,600.0,19,3.0,23,0,-23.02286,-43.48829
1.0,4.620987361262592,Jacarepaguá,Entire rental unit,4,Entire home/apt,2.0,2.0,450.0,20,1.0,30,0,-22.96603,-43.41076
1.0,4.620987361262592,Jacarepaguá,Entire rental unit,6,Entire home/apt,2.0,2.0,700.0,15,2.0,60,0,-22.965,-43.39127
1.0,0.0,Copacabana,Entire rental unit,6,Entire home/apt,2.0,4.0,400.0,3,1.0,1125,1,-22.98532,-43.19284
3.0,4.620987361262592,Tijuca,Entire rental unit,4,Entire home/apt,1.0,3.0,1000.0,10,1.0,18,0,-22.91977,-43.22557
1.0,4.620987361262592,Recreio dos Bandeirantes,Entire residential home,7,Entire home/apt,3.0,4.0,4540.0,10,5.0,30,0,-23.01311,-43.47147
2.0,4.620987361262592,Leme,Entire rental unit,10,Entire home/apt,4.0,8.0,2270.0,1,3.0,1125,0,-22.96312,-43.17042
1.0,4.620987361262592,Recreio dos Bandeirantes,Entire rental unit,4,Entire home/apt,2.0,2.0,600.0,7,2.0,36,0,-23.01174,-43.47169
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,4,Entire home/apt,2.0,2.0,1250.0,10,2.0,30,0,-23.01025,-43.31135
1.0,4.620987361262592,Jacarepaguá,Entire rental unit,6,Entire home/apt,3.0,4.0,1800.0,5,3.0,1125,0,-22.96461,-43.38428
1.0,4.620987361262592,Laranjeiras,Private room in rental unit,1,Private room,1.0,1.0,200.0,2,1.0,14,0,-22.93738,-43.18198
1.0,4.620987361262592,Jacarepaguá,Entire rental unit,7,Entire home/apt,3.0,3.0,2156.0,14,2.0,40,0,-22.97114,-43.38101
1.0,4.620987361262592,Recreio dos Bandeirantes,Entire townhouse,7,Entire home/apt,3.0,4.0,2980.0,1,3.0,1125,0,-23.01341,-43.45714
0.0,5.0,Copacabana,Entire rental unit,3,Entire home/apt,1.0,1.0,493.0,3,2.0,15,2,-22.96943,-43.18759
2.0,4.620987361262592,Barra da Tijuca,Entire rental unit,6,Entire home/apt,2.0,5.0,5675.0,7,2.0,20,0,-23.01117,-43.33124
1.0,4.620987361262592,Copacabana,Entire rental unit,6,Entire home/apt,3.0,4.0,1000.0,15,2.0,60,0,-22.97402,-43.18821
2.0,4.620987361262592,Jacarepaguá,Entire rental unit,4,Entire home/apt,2.0,3.0,1419.0,27,2.0,180,0,-22.97137,-43.3826
1.0,5.0,Copacabana,Private room in condominium (condo),2,Private room,1.0,2.0,100.0,3,1.0,1125,8,-22.97338,-43.19244
1.0,4.620987361262592,Ipanema,Entire rental unit,4,Entire home/apt,2.0,2.0,1000.0,10,3.0,1125,0,-22.98185,-43.21412
1.0,4.620987361262592,Vila Isabel,Entire rental unit,4,Entire home/apt,0.0,1.0,250.0,7,2.0,21,0,-22.91791,-43.25516
1.0,4.620987361262592,Recreio dos Bandeirantes,Entire residential home,8,Entire home/apt,3.0,6.0,2837.0,10,3.0,30,0,-23.01278,-43.47284
1.0,4.620987361262592,Freguesia (Jacarepaguá),Entire rental unit,6,Entire home/apt,2.0,6.0,965.0,5,1.0,19,0,-22.95084,-43.35097
1.0,4.620987361262592,Taquara,Entire rental unit,2,Entire home/apt,2.0,2.0,900.0,1,1.0,1125,0,-22.91636,-43.38814
1.0,5.0,Jacarepaguá,Private room in rental unit,2,Private room,1.0,1.0,250.0,2,1.0,1125,1,-22.9705,-43.39499
2.0,4.620987361262592,Barra da Tijuca,Entire rental unit,4,Entire home/apt,4.0,3.0,221.0,36,2.0,1125,0,-23.00692,-43.39413
1.0,4.620987361262592,São Cristóvão,Private room in rental unit,4,Private room,1.0,2.0,567.0,1,1.0,1125,0,-22.89696,-43.22834
1.0,4.93,Copacabana,Entire rental unit,3,Entire home/apt,1.0,2.0,189.0,2,2.0,1125,31,-22.98281,-43.19049
1.0,4.620987361262592,Recreio dos Bandeirantes,Entire rental unit,4,Entire home/apt,2.0,3.0,1000.0,6,2.0,30,0,-23.00669,-43.44225
4.0,4.23,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,304.0,2,1.0,1125,61,-22.98096,-43.19134
2.0,4.93,Jacarepaguá,Entire rental unit,6,Entire home/apt,3.0,4.0,364.0,3,2.0,90,14,-22.97146,-43.38344
3.0,4.94,Copacabana,Private room in rental unit,2,Private room,1.0,1.0,278.0,2,1.0,1124,340,-22.96498,-43.17859
1.0,4.620987361262592,Recreio dos Bandeirantes,Entire rental unit,6,Entire home/apt,3.0,3.0,1816.0,5,3.0,1125,0,-23.02043,-43.45285
1.0,4.620987361262592,Botafogo,Entire rental unit,5,Entire home/apt,2.0,5.0,1135.0,8,2.0,1125,0,-22.95627,-43.19617
1.0,4.620987361262592,Engenho Novo,Entire rental unit,4,Entire home/apt,2.0,3.0,1000.0,7,3.0,30,0,-22.90133,-43.271
1.0,4.620987361262592,Anil,Entire rental unit,10,Entire home/apt,4.0,8.0,2000.0,7,3.0,20,0,-22.94887,-43.33438
1.0,4.71,Santa Teresa,Entire rental unit,3,Entire home/apt,1.0,2.0,239.0,3,1.0,1125,15,-22.91496,-43.18291
0.0,4.8,Copacabana,Entire rental unit,3,Entire home/apt,1.0,1.0,400.0,5,1.0,1125,5,-22.98624,-43.19229
3.0,4.0,Ipanema,Entire rental unit,4,Entire home/apt,1.0,2.0,900.0,1,1.0,1125,2,-22.98135,-43.19964
2.0,4.620987361262592,Vargem Pequena,Entire residential home,15,Entire home/apt,5.0,10.0,3000.0,1,4.0,20,0,-22.98805,-43.45587
1.0,4.620987361262592,Copacabana,Entire rental unit,6,Entire home/apt,2.0,4.0,1050.0,4,1.0,6,0,-22.9861,-43.18927
1.0,4.620987361262592,Irajá,Private room in residential home,2,Private room,1.0,2.0,272.0,1,1.0,1125,0,-22.84044,-43.32723
1.0,4.620987361262592,Recreio dos Bandeirantes,Entire rental unit,4,Entire home/apt,2.0,4.0,700.0,5,3.0,360,0,-23.00753,-43.45691
1.0,4.86,Barra da Tijuca,Entire rental unit,5,Entire home/apt,3.0,5.0,400.0,25,3.0,1125,8,-22.99903,-43.37745
2.0,4.6,Barra da Tijuca,Entire rental unit,4,Entire home/apt,2.0,2.0,908.0,5,3.0,1125,5,-23.0031,-43.35022
1.0,4.620987361262592,Jacarepaguá,Entire rental unit,6,Entire home/apt,3.0,5.0,1702.0,15,2.0,30,0,-22.96765,-43.38431
1.0,4.620987361262592,Vila Isabel,Entire rental unit,6,Entire home/apt,2.0,1.0,359.0,1,2.0,1125,0,-22.91973,-43.23733
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,6,Entire home/apt,2.0,3.0,900.0,10,2.0,45,0,-22.97405,-43.39523
2.0,4.620987361262592,Laranjeiras,Private room in villa,2,Private room,1.0,1.0,227.0,15,1.0,30,0,-22.93028,-43.19041
1.0,4.620987361262592,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,1000.0,2,2.0,15,0,-22.98364,-43.19299
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,4,Entire home/apt,2.0,1.0,650.0,7,1.0,43,0,-23.00854,-43.42825
55.0,5.0,Barra da Tijuca,Entire condominium (condo),6,Entire home/apt,2.0,6.0,459.0,1,1.0,30,2,-22.97298,-43.39401
1.0,5.0,Ipanema,Entire rental unit,4,Entire home/apt,2.0,2.0,1114.0,5,2.0,1125,4,-22.98357,-43.20806
1.0,4.620987361262592,Osvaldo Cruz,Entire rental unit,4,Entire home/apt,1.0,1.0,400.0,1,1.0,30,0,-22.86947,-43.35135
3.0,4.9,Recreio dos Bandeirantes,Entire rental unit,4,Entire home/apt,2.0,3.0,275.0,2,2.0,1125,70,-23.01728,-43.45736
1.0,4.620987361262592,Paquetá,Entire rental unit,6,Entire home/apt,2.0,5.0,350.0,2,1.0,1125,0,-22.75259,-43.10552
2.0,4.620987361262592,Tijuca,Private room in rental unit,2,Private room,1.0,2.0,230.0,1,2.0,1125,0,-22.92517,-43.23321
1.0,5.0,Barra da Tijuca,Entire rental unit,2,Entire home/apt,2.0,3.0,195.0,120,2.0,120,2,-22.97754,-43.39445
1.0,3.67,Leblon,Entire rental unit,4,Entire home/apt,1.0,2.0,170.0,2,1.0,7,3,-22.98241,-43.21657
2.0,4.620987361262592,Barra da Tijuca,Private room in rental unit,2,Private room,1.0,1.0,220.0,7,1.0,21,0,-22.99985,-43.39906
1.0,4.620987361262592,Recreio dos Bandeirantes,Entire rental unit,4,Entire home/apt,2.0,2.0,1900.0,1,2.0,1125,0,-23.01721,-43.47924
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,4,Entire home/apt,1.0,2.0,750.0,7,1.0,40,0,-23.00915,-43.36345
2.0,4.95,Jacarepaguá,Private room in condominium (condo),2,Private room,1.0,2.0,290.0,1,1.0,1125,20,-22.97252,-43.38269
1.0,4.620987361262592,Taquara,Entire rental unit,10,Entire home/apt,2.0,4.0,851.0,15,2.0,30,0,-22.91867,-43.37183
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,6,Entire home/apt,2.0,2.0,500.0,9,3.0,30,0,-22.99433,-43.40068
2.0,5.0,Jacarepaguá,Private room in condominium (condo),2,Private room,1.0,1.0,290.0,1,1.0,1125,11,-22.9726,-43.38113
7.0,4.620987361262592,Copacabana,Entire condominium (condo),3,Entire home/apt,1.0,2.0,279.0,6,1.0,1125,0,-22.963396235019747,-43.174981049093866
1.0,4.88,Flamengo,Entire rental unit,4,Entire home/apt,2.0,2.0,600.0,3,2.0,1125,8,-22.93567,-43.17879
2.0,4.7,Ipanema,Entire rental unit,4,Entire home/apt,1.0,2.0,820.0,2,2.0,1125,10,-22.98619,-43.19556
3.0,5.0,Leblon,Entire rental unit,4,Entire home/apt,2.0,3.0,396.0,2,1.0,1125,13,-22.97874,-43.22583
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,4,Entire home/apt,2.0,2.0,1419.0,10,2.0,1125,0,-23.00902,-43.43776
1.0,4.620987361262592,Freguesia (Jacarepaguá),Entire rental unit,4,Entire home/apt,2.0,3.0,800.0,10,2.0,1125,0,-22.93417,-43.33612
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,4,Entire home/apt,2.0,3.0,1000.0,20,2.0,29,0,-23.00557,-43.32498
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,4,Entire home/apt,2.0,2.0,520.0,5,2.0,1125,0,-23.01444,-43.30456
1.0,4.620987361262592,Vargem Grande,Entire rental unit,5,Entire home/apt,3.0,3.0,1500.0,1,3.0,70,0,-22.98205,-43.49407
1.0,0.0,Jacarepaguá,Private room in rental unit,2,Private room,2.0,1.0,750.0,2,2.0,1125,1,-22.96884,-43.38211
6.0,4.5,Santa Teresa,Shared room in residential home,4,Shared room,1.0,1.0,109.0,2,2.0,1125,4,-22.92403,-43.19062
1.0,4.620987361262592,Centro,Entire rental unit,7,Entire home/apt,3.0,2.0,965.0,3,2.0,35,0,-22.90616,-43.17215
1.0,4.620987361262592,Vila Isabel,Private room in rental unit,2,Private room,1.0,1.0,200.0,3,1.0,1125,0,-22.91854,-43.25424
1.0,4.88,Ipanema,Entire rental unit,3,Entire home/apt,1.0,3.0,350.0,1,1.0,1125,75,-22.98386,-43.19549
2.0,5.0,Santa Teresa,Private room in residential home,2,Private room,1.0,1.0,130.0,1,1.0,1125,4,-22.92396,-43.18958
1.0,4.620987361262592,Recreio dos Bandeirantes,Entire rental unit,5,Entire home/apt,3.0,3.0,1021.0,1,3.0,1125,0,-23.01877,-43.48391
1.0,4.620987361262592,Copacabana,Entire rental unit,6,Entire home/apt,2.0,4.0,540.0,5,2.0,1125,0,-22.96482,-43.19051
1.0,4.620987361262592,Centro,Entire rental unit,3,Entire home/apt,1.0,3.0,350.0,7,1.0,20,0,-22.91359,-43.18172
1.0,4.88,Barra de Guaratiba,Entire chalet,2,Entire home/apt,1.0,1.0,279.0,2,1.0,30,17,-23.06351,-43.56156
1.0,4.620987361262592,Andaraí,Entire rental unit,4,Entire home/apt,2.0,2.0,1000.0,6,3.0,1125,0,-22.9249,-43.24719
1.0,5.0,Jacarepaguá,Private room in condominium (condo),2,Private room,1.0,2.0,250.0,2,1.0,1125,2,-22.96751,-43.41343
1.0,4.620987361262592,Tijuca,Entire rental unit,6,Entire home/apt,3.0,3.0,700.0,2,2.0,30,0,-22.9215,-43.22762
1.0,4.620987361262592,Jacarepaguá,Entire loft,2,Entire home/apt,1.0,1.0,233.0,3,1.0,1125,0,-22.96512,-43.3364
2.0,5.0,Freguesia (Jacarepaguá),Entire rental unit,4,Entire home/apt,2.0,2.0,500.0,2,1.0,1125,3,-22.9468,-43.33872
1.0,4.620987361262592,Recreio dos Bandeirantes,Entire rental unit,7,Entire home/apt,3.0,4.0,2623.0,10,3.0,30,0,-23.01982,-43.47907
1.0,4.620987361262592,Vaz Lobo,Entire residential home,6,Entire home/apt,3.0,4.0,1419.0,15,2.0,30,0,-22.85527,-43.32623
1.0,4.620987361262592,Vila Isabel,Entire rental unit,4,Entire home/apt,2.0,1.0,1135.0,10,2.0,18,0,-22.91786,-43.26053
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,4,Entire home/apt,2.0,4.0,854.0,15,3.0,1125,0,-23.00367,-43.33011
7.0,5.0,Copacabana,Private room in hostel,16,Private room,4.0,16.0,100.0,2,2.0,1125,2,-22.96786,-43.18907
3.0,4.620987361262592,Copacabana,Entire rental unit,3,Entire home/apt,1.0,1.0,366.0,6,1.0,20,0,-22.9748,-43.19063
1.0,4.93,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,473.0,1,1.0,1125,122,-22.97093,-43.18774
1.0,4.67,Barra da Tijuca,Entire rental unit,2,Entire home/apt,1.0,2.0,243.0,2,1.0,1125,3,-23.01136,-43.3214
5.0,5.0,Vila Isabel,Private room in guesthouse,3,Private room,1.0,1.0,60.0,10,1.0,1125,1,-22.9131,-43.2453
1.0,4.620987361262592,Recreio dos Bandeirantes,Entire rental unit,4,Entire home/apt,2.0,3.0,1135.0,7,2.0,27,0,-23.01587,-43.48036
5.0,4.620987361262592,Barra da Tijuca,Private room in rental unit,2,Private room,1.0,1.0,350.0,1,1.0,1125,0,-22.98918,-43.35727
1.0,4.620987361262592,Tijuca,Shared room in residential home,4,Shared room,1.0,4.0,400.0,1,1.0,1125,0,-22.92952,-43.24822
5.0,5.0,Barra da Tijuca,Private room in rental unit,2,Private room,1.0,1.0,430.0,1,1.0,1125,1,-22.98787,-43.35559
1.0,4.620987361262592,Jacarepaguá,Entire rental unit,6,Entire home/apt,3.0,3.0,4540.0,20,4.0,31,0,-22.97073,-43.38106
1.0,0.0,Camorim,Private room in residential home,2,Private room,1.0,2.0,567.0,1,1.0,1125,1,-22.98289,-43.41845
0.0,4.5,Barra da Tijuca,Private room in rental unit,1,Private room,1.0,1.0,786.0,1,1.0,1125,4,-23.00461,-43.3232
1.0,4.620987361262592,Copacabana,Entire rental unit,4,Entire home/apt,1.0,2.0,851.0,15,1.0,35,0,-22.98269,-43.19028
1.0,4.620987361262592,Botafogo,Private room in rental unit,4,Private room,1.0,2.0,851.0,1,1.0,1125,0,-22.95337,-43.18612
1.0,4.620987361262592,Inhaúma,Entire rental unit,6,Entire home/apt,2.0,3.0,800.0,10,3.0,20,0,-22.88024,-43.28575
2.0,4.620987361262592,Recreio dos Bandeirantes,Private room in rental unit,2,Private room,1.0,1.0,350.0,4,1.0,1125,0,-23.02148,-43.4721
1.0,4.98,Copacabana,Entire loft,4,Entire home/apt,0.0,2.0,521.0,2,1.0,60,108,-22.9718,-43.18717
1.0,5.0,Anchieta,Entire residential home,5,Entire home/apt,2.0,3.0,300.0,3,2.0,1125,9,-22.82513,-43.40635
1.0,4.94,Copacabana,Entire rental unit,8,Entire home/apt,3.0,7.0,743.0,2,2.0,1125,17,-22.97554,-43.19112
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,4,Entire home/apt,2.0,2.0,1000.0,10,2.0,18,0,-23.00925,-43.36641
3.0,4.56,Ipanema,Private room in residential home,2,Private room,1.0,1.0,101.0,2,1.0,1125,42,-22.98448,-43.20059
1.0,4.620987361262592,Copacabana,Entire rental unit,2,Entire home/apt,1.0,1.0,600.0,7,1.0,1125,0,-22.96373,-43.17577
1.0,4.620987361262592,Rio Comprido,Entire rental unit,6,Entire home/apt,3.0,3.0,851.0,2,2.0,7,0,-22.9262,-43.21102
1.0,4.620987361262592,Copacabana,Private room in rental unit,2,Private room,1.0,1.0,300.0,1,1.0,1125,0,-22.96636,-43.18098
3.0,4.86,Ipanema,Private room in residential home,2,Private room,1.0,1.0,101.0,2,1.0,1125,36,-22.98389,-43.2021
1.0,4.620987361262592,Santa Teresa,Private room in rental unit,2,Private room,1.0,2.0,230.0,2,1.0,10,0,-22.91756,-43.18559
1.0,4.620987361262592,Tijuca,Private room in residential home,2,Private room,1.0,1.0,500.0,1,1.0,1125,0,-22.94661,-43.25719
1.0,4.620987361262592,Botafogo,Private room in rental unit,2,Private room,1.0,1.0,567.0,1,2.0,1125,0,-22.95609,-43.19322
1.0,4.620987361262592,Vila Isabel,Private room in rental unit,2,Private room,1.0,1.0,213.0,1,1.0,1125,0,-22.91031,-43.24192
1.0,4.620987361262592,Irajá,Entire residential home,4,Entire home/apt,2.0,4.0,816.0,10,1.0,30,0,-22.8374,-43.32422
4.0,4.6,Botafogo,Private room in hostel,2,Private room,1.0,1.0,116.0,20,1.0,40,5,-22.95037,-43.18161
1.0,4.620987361262592,Freguesia (Jacarepaguá),Entire place,10,Entire home/apt,3.0,3.0,1200.0,7,2.0,30,0,-22.93372,-43.34261
1.0,4.620987361262592,Jacarepaguá,Entire rental unit,4,Entire home/apt,2.0,3.0,900.0,7,1.0,30,0,-22.97135,-43.39349
1.0,4.620987361262592,Jacarepaguá,Entire rental unit,4,Entire home/apt,2.0,1.0,1000.0,6,2.0,1125,0,-22.96978,-43.38079
3.0,4.620987361262592,Freguesia (Jacarepaguá),Entire rental unit,4,Entire home/apt,2.0,4.0,284.0,5,2.0,50,0,-22.92916,-43.34385
1.0,4.620987361262592,Barra da Tijuca,Entire rental unit,6,Entire home/apt,3.0,5.0,900.0,10,2.0,17,0,-23.00593,-43.34629
1.0,4.75,Tijuca,Private room in rental unit,1,Private room,1.0,1.0,57.0,3,1.0,1125,9,-22.92595126108471,-43.21812540125188
